amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-country	ship-promotion-id	promotion-ids	is-business-order	purchase-order-number	price-designation	is-replacement-order	order-item-id
112-2323787-3882612	112-2323787-3882612	2024-04-09T23:47:53+00:00	2024-04-10T02:56:44+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.7					1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97848094980481
112-2370790-5381838	112-2370790-5381838	2024-04-30T21:32:50+00:00	2024-05-02T15:42:08+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.2					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	99295436691401
112-2374038-2609804	112-2374038-2609804	2024-04-24T12:24:46+00:00	2024-04-25T23:02:30+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.99	1.49				1.0	1.49		PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98843605245641
112-2387022-6387424	112-2387022-6387424	2024-04-21T13:16:36+00:00	2024-04-21T19:09:09+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.88	1.0					1.0				false			false	98629670819641
112-2397684-7753057	112-2397684-7753057	2024-04-04T14:10:13+00:00	2024-04-04T21:24:09+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	0.86					0.65			PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	false			false	97548962885081
112-2456989-6573058	112-2456989-6573058	2024-04-20T22:11:29+00:00	2024-04-21T18:24:53+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	0.78										false			false	98604302945321
112-2459417-2035417	112-2459417-2035417	2024-04-05T23:05:58+00:00	2024-04-06T14:41:23+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	0.76					1.4			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97652041239761
112-2550763-8833825	112-2550763-8833825	2024-04-06T21:04:07+00:00	2024-04-07T19:47:32+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	0.8					1.4			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97689240233121
112-2616689-8957843	112-2616689-8957843	2024-04-01T02:45:40+00:00	2024-04-22T23:14:27+00:00	Shipped	Amazon	Amazon.com			Standard	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Earrings for Women Trendy Gift for Women	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.91	0.03					0.03		US Core Free Shipping Promotion A3JU1FCINF5SD0	US Core Free Shipping Promotion A3JU1FCINF5SD0	false			false	97373157164001
112-2664710-3040215	112-2664710-3040215	2024-04-15T01:46:56+00:00	2024-04-18T00:04:45+00:00	Shipped	Amazon	Amazon.com			Standard	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.99	0.32				1.0	0.32		US Core Free Shipping Promotion A3JU1FCINF5SD0,PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	US Core Free Shipping Promotion A3JU1FCINF5SD0,PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98224259718761
112-2696460-9761018	112-2696460-9761018	2024-04-03T00:14:40+00:00	2024-04-03T09:28:16+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.78										false			false	97471028897241
112-2736906-3926627	112-2736906-3926627	2024-04-15T06:08:28+00:00	2024-04-15T17:24:59+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	1.33					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98234092736721
112-2738471-6265003	112-2738471-6265003	2024-04-11T16:23:00+00:00	2024-04-12T12:07:24+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	16.99	1.48	1.0					1.0				false			false	98027591847961
112-2801480-6049047	112-2801480-6049047	2024-04-13T22:05:23+00:00	2024-04-14T20:31:04+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	0.51					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98159906561681
112-2808617-6601048	112-2808617-6601048	2024-04-13T19:56:14+00:00	2024-04-14T11:49:20+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.82										false			false	98154928851961
112-2855216-6515409	112-2855216-6515409	2024-04-08T17:38:28+00:00	2024-04-09T02:17:28+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	1.21					1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97786170911961
112-2857123-6537809	112-2857123-6537809	2024-04-16T08:43:56+00:00	2024-04-17T00:09:05+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	1.01										false			false	98305947296281
112-2871284-5199422	112-2871284-5199422	2024-04-04T20:31:30+00:00	2024-04-07T01:25:26+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	0.88					1.4			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97560372961241
112-2998691-4632262	112-2998691-4632262	2024-04-15T15:15:46+00:00	2024-04-19T20:40:36+00:00	Shipped	Amazon	Amazon.com			Standard	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	0.84	0.21					0.21		US Core Free Shipping Promotion A3JU1FCINF5SD0	US Core Free Shipping Promotion A3JU1FCINF5SD0	false			false	98240816330761
112-3036703-3715458	112-3036703-3715458	2024-04-03T02:44:03+00:00	2024-04-04T09:50:28+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.05					0.65			PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	false			false	97483657751721
112-3147805-7773808	112-3147805-7773808	2024-04-01T00:25:32+00:00	2024-04-02T05:41:42+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Earrings for Women Trendy Gift for Women	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.26					0.65			PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	false			false	97377211966001
112-3199916-0416226	112-3199916-0416226	2024-04-08T05:20:29+00:00	2024-04-09T11:53:33+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.12										false			false	97763878317721
112-3206472-2445846	112-3206472-2445846	2024-04-03T01:10:35+00:00	2024-04-03T12:18:56+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.27					0.65			PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	false			false	97475924872241
112-3262271-8361835	112-3262271-8361835	2024-04-09T22:32:39+00:00	2024-04-11T14:59:48+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.78										false			false	97840633363321
112-3307653-5784200	112-3307653-5784200	2024-04-10T03:39:39+00:00	2024-04-11T00:32:09+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.77					1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97859795722521
112-3470119-0994616	112-3470119-0994616	2024-04-03T21:26:38+00:00	2024-04-04T04:01:26+00:00	Shipped	Amazon	Amazon.com			NextDay	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.91	0.85									false			false	97515520678241
112-3486231-5572236	112-3486231-5572236	2024-04-17T03:35:21+00:00	2024-04-18T00:44:10+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	1.16					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98359415008361
112-3525856-1961858	112-3525856-1961858	2024-04-29T20:25:17+00:00	2024-05-02T07:16:10+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.91										false			false	99213581916721
112-3588040-7156262	112-3588040-7156262	2024-04-28T02:51:40+00:00	2024-04-28T14:38:57+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.79					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	99118537315081
112-3685736-4890607	112-3685736-4890607	2024-04-22T01:49:15+00:00	2026-01-22T23:25:05+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.79					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98669552334401
112-3716526-0298651	112-3716526-0298651	2024-04-10T17:27:40+00:00	2024-04-11T13:46:29+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	0.79					1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97942491922921
112-3753034-6509861	112-3753034-6509861	2024-04-04T00:19:30+00:00	2024-04-04T03:53:34+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	1.1					0.7			PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	false			false	97521731116361
112-3817616-2937053	112-3817616-2937053	2024-04-05T17:29:48+00:00	2024-04-06T12:25:46+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	0.88					1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97640727294121
112-3863714-9396201	112-3863714-9396201	2024-04-04T15:52:11+00:00	2024-04-05T01:53:30+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	0.93	1.49					1.49				false			false	97551079231681
112-3885380-3671438	112-3885380-3671438	2024-04-10T09:39:05+00:00	2024-04-12T13:26:55+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.01										false			false	97897571616441
112-3920783-4032261	112-3920783-4032261	2024-04-29T14:55:05+00:00	2024-04-30T04:59:59+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.84					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	99196966971801
112-4039826-0987460	112-4039826-0987460	2024-04-14T02:30:52+00:00	2024-04-14T10:30:43+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.94										false			false	98176943603121
112-4165879-8517856	112-4165879-8517856	2024-04-03T21:12:12+00:00	2024-04-04T08:02:04+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	2	USD	25.98	1.82										false			false	97514295222281
112-4207078-2565001	112-4207078-2565001	2024-04-13T21:07:16+00:00	2024-04-14T06:17:34+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	0.87					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98162613023641
112-4240825-7150668	112-4240825-7150668	2024-04-24T23:18:28+00:00	2024-04-27T02:50:29+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.99					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98889549033201
112-4293991-9365001	112-4293991-9365001	2024-04-25T19:47:05+00:00	2024-04-26T06:23:26+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.78										false			false	98972448315721
112-4366051-3314656	112-4366051-3314656	2024-04-06T16:19:25+00:00	2024-04-08T16:48:13+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	0.69					1.4			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97678696358001
112-4421327-3215439	112-4421327-3215439	2024-04-25T15:32:49+00:00	2024-04-26T06:10:33+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.91										false			false	98964806984361
112-4570948-2106604	112-4570948-2106604	2024-04-15T01:56:00+00:00	2024-04-15T06:17:26+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.87					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98223858598241
112-4685186-5018632	112-4685186-5018632	2024-04-10T22:28:08+00:00	2024-04-11T05:30:38+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.7					1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97959933259961
112-4709695-3685032	112-4709695-3685032	2024-04-10T09:47:00+00:00	2024-04-10T19:36:18+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.23	1.0					1.0				false			false	97894018508361
112-4735081-3613857	112-4735081-3613857	2024-04-11T06:48:43+00:00	2024-04-12T23:45:04+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	16.99	1.49										false			false	97981804488201
112-4866161-9404210	112-4866161-9404210	2024-04-28T23:45:40+00:00	2024-04-30T07:14:49+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.07										false			false	99169308887921
112-4869620-4510632	112-4869620-4510632	2024-04-17T23:20:46+00:00	2024-04-18T16:33:15+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	0.82					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98426278259681
112-4882479-5582634	112-4882479-5582634	2024-04-08T15:11:12+00:00	2024-04-09T02:56:33+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.04					1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97781028593961
112-4928492-1478650	112-4928492-1478650	2024-04-09T07:34:50+00:00	2024-04-10T00:58:00+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.3										false			false	97818108349961
112-4986610-5365032	112-4986610-5365032	2024-04-24T22:28:44+00:00	2024-04-25T04:49:15+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.12										false			false	98881106758681
